ID	Mean_Schneider_Entropy	Strain_count	Cluster_Number	Conservation	Conservation_Results
HBL79_RS01555	0.00275920574262119	95	558	0.997240794257379	Conservation Score > 0.95, more than 90% of the strains
HBL79_RS01560	0.00240156909832232	88	4900	0.997598430901678	Conservation Score > 0.95, more than 90% of the strains
HBL79_RS01565	0.00135770086328791	88	4856	0.998642299136712	Conservation Score > 0.95, more than 90% of the strains
HBL79_RS01570	0.00079527284963743	87	1234	0.999204727150362	Conservation Score > 0.95, more than 90% of the strains
HBL79_RS01575	0.0801095741361208	95	2786	0.919890425863879	Conservation Score > 0.80, more than 90% of the strains
HBL79_RS01580	0.00236608371272287	87	4602	0.997633916287277	Conservation Score > 0.95, more than 90% of the strains
HBL79_RS01585	0.01225379958862	95	1861	0.98774620041138	Conservation Score > 0.95, more than 90% of the strains
HBL79_RS01590	0.00451861077367974	88	2055	0.99548138922632	Conservation Score > 0.95, more than 90% of the strains
HBL79_RS01595	0.0217116215247146	88	3123	0.978288378475285	Conservation Score > 0.95, more than 90% of the strains
HBL79_RS01600	9.86876390057936E-05	88	2715	0.999901312360994	Conservation Score > 0.95, more than 90% of the strains
HBL79_RS01605	0.156623192670127	96	1068	0.843376807329873	Conservation Score > 0.80, more than 90% of the strains
HBL79_RS01610	0.0297029236890351	95	956	0.970297076310965	Conservation Score > 0.95, more than 90% of the strains
HBL79_RS01615	0.146677641295874	6	867	0.853322358704126	Conservation Score > 0.80, less than 90% of the strains
HBL79_RS01620	0.0114088022300274	95	587	0.988591197769973	Conservation Score > 0.95, more than 90% of the strains
HBL79_RS01630	0.0311958614462553	28	22	0.968804138553745	Conservation Score > 0.95, less than 90% of the strains
HBL79_RS01635	0.187127219497005	88	496	0.812872780502996	Conservation Score > 0.80, more than 90% of the strains
HBL79_RS01640	0.00912717508590012	94	5025	0.9908728249141	Conservation Score > 0.95, more than 90% of the strains
HBL79_RS01645	0.00431129294419596	94	5780	0.995688707055804	Conservation Score > 0.95, more than 90% of the strains
HBL79_RS01650	0.000428409656272881	69	2376	0.999571590343727	Conservation Score > 0.95, less than 90% of the strains
HBL79_RS01655	0.000883512282590588	88	1527	0.999116487717409	Conservation Score > 0.95, more than 90% of the strains
HBL79_RS01660	0.00145086011644303	87	2058	0.998549139883557	Conservation Score > 0.95, more than 90% of the strains
HBL79_RS01665	0.00019682847757319	86	1802	0.999803171522427	Conservation Score > 0.95, less than 90% of the strains
HBL79_RS01670	0.164971614060753	86	525	0.835028385939247	Conservation Score > 0.80, less than 90% of the strains
HBL79_RS01675	0.0443806792654927	88	820	0.955619320734507	Conservation Score > 0.95, more than 90% of the strains
HBL79_RS01680	0.00486477576076006	88	1568	0.99513522423924	Conservation Score > 0.95, more than 90% of the strains
HBL79_RS01685	0.000831361384148597	88	1895	0.999168638615851	Conservation Score > 0.95, more than 90% of the strains
HBL79_RS01695	0.00814928415982455	83	2017	0.991850715840175	Conservation Score > 0.95, less than 90% of the strains
HBL79_RS01700	0.00229185562599346	95	1442	0.997708144374007	Conservation Score > 0.95, more than 90% of the strains
HBL79_RS01705	0.0044942172077966	95	3324	0.995505782792203	Conservation Score > 0.95, more than 90% of the strains
HBL79_RS01710	0.0149692561219403	95	4019	0.98503074387806	Conservation Score > 0.95, more than 90% of the strains
HBL79_RS01715	0.00302753236875306	88	4259	0.996972467631247	Conservation Score > 0.95, more than 90% of the strains
HBL79_RS01720	0.0047217673567151	86	1143	0.995278232643285	Conservation Score > 0.95, less than 90% of the strains
HBL79_RS01725	0.00265762463911538	88	630	0.997342375360885	Conservation Score > 0.95, more than 90% of the strains
HBL79_RS01730	0.00073646521866428	88	3770	0.999263534781336	Conservation Score > 0.95, more than 90% of the strains
HBL79_RS01735	0.0109492799558082	95	713	0.989050720044192	Conservation Score > 0.95, more than 90% of the strains
HBL79_RS01740	0.0019086132012636	72	804	0.998091386798736	Conservation Score > 0.95, less than 90% of the strains
HBL79_RS01745	0.0158400585669333	95	2260	0.984159941433067	Conservation Score > 0.95, more than 90% of the strains
HBL79_RS01750	0.00637076395547166	95	2429	0.993629236044528	Conservation Score > 0.95, more than 90% of the strains
HBL79_RS01755	0.00495869322751668	95	397	0.995041306772483	Conservation Score > 0.95, more than 90% of the strains
HBL79_RS01760	0.0127898899748038	92	1331	0.987210110025196	Conservation Score > 0.95, more than 90% of the strains
HBL79_RS01770	0	95	5493	1	Conservation Score > 0.95, more than 90% of the strains
HBL79_RS01775	0	95	4454	1	Conservation Score > 0.95, more than 90% of the strains
HBL79_RS01795	0.00657133358826781	94	235	0.993428666411732	Conservation Score > 0.95, more than 90% of the strains
HBL79_RS01800	0.19137395024897	96	1917	0.80862604975103	Conservation Score > 0.80, more than 90% of the strains
HBL79_RS01805	0	1	2839	1	Conservation Score > 0.95, less than 90% of the strains
HBL79_RS01810	0	11	4604	1	Conservation Score > 0.95, less than 90% of the strains
HBL79_RS01815	0.217112053200641	33	223	0.782887946799359	Conservation Score < 0.80, less than 90% of the strains
HBL79_RS01820	0.0631812903879184	88	4116	0.936818709612082	Conservation Score > 0.80, more than 90% of the strains
HBL79_RS01825	0.00384261445887029	88	2000	0.99615738554113	Conservation Score > 0.95, more than 90% of the strains
HBL79_RS01830	0.00243653370398729	95	2823	0.997563466296013	Conservation Score > 0.95, more than 90% of the strains
HBL79_RS01835	0.0444309133434426	95	1946	0.955569086656557	Conservation Score > 0.95, more than 90% of the strains
HBL79_RS01840	0.199928632509223	96	90	0.800071367490777	Conservation Score > 0.80, more than 90% of the strains
HBL79_RS01845	0.00547486960983967	87	2157	0.99452513039016	Conservation Score > 0.95, more than 90% of the strains
HBL79_RS01850	0.00524997902158551	86	5416	0.994750020978414	Conservation Score > 0.95, less than 90% of the strains
HBL79_RS01855	0.0699819688623777	88	249	0.930018031137622	Conservation Score > 0.80, more than 90% of the strains
HBL79_RS01860	0.00940488828095104	95	3917	0.990595111719049	Conservation Score > 0.95, more than 90% of the strains
HBL79_RS01865	0.00243214373025847	82	949	0.997567856269741	Conservation Score > 0.95, less than 90% of the strains
HBL79_RS01870	0.00283912158416613	83	266	0.997160878415834	Conservation Score > 0.95, less than 90% of the strains
HBL79_RS01880	0.0082019955539383	20	5121	0.991798004446062	Conservation Score > 0.95, less than 90% of the strains
HBL79_RS01885	0.0192907631474569	75	2759	0.980709236852543	Conservation Score > 0.95, less than 90% of the strains
HBL79_RS01890	0.0437264588764774	18	3528	0.956273541123523	Conservation Score > 0.95, less than 90% of the strains
HBL79_RS01895	0	4	3416	1	Conservation Score > 0.95, less than 90% of the strains
HBL79_RS01900	0.147192665964319	43	4034	0.852807334035681	Conservation Score > 0.80, less than 90% of the strains
HBL79_RS01905	0	1	2895	1	Conservation Score > 0.95, less than 90% of the strains
HBL79_RS01910	0.229262694179394	83	17	0.770737305820606	Conservation Score < 0.80, less than 90% of the strains
HBL79_RS01925	0.0689145065789128	80	3393	0.931085493421087	Conservation Score > 0.80, less than 90% of the strains
HBL79_RS01940	0.223797931148542	38	15	0.776202068851458	Conservation Score < 0.80, less than 90% of the strains
HBL79_RS01945	0.223797931148542	38	15	0.776202068851458	Conservation Score < 0.80, less than 90% of the strains
HBL79_RS01950	0.223797931148542	38	15	0.776202068851458	Conservation Score < 0.80, less than 90% of the strains
HBL79_RS01955	0.00162341620395192	86	274	0.998376583796048	Conservation Score > 0.95, less than 90% of the strains
HBL79_RS01960	0.213511924729015	87	784	0.786488075270985	Conservation Score < 0.80, more than 90% of the strains
HBL79_RS01965	0.0103764068208551	94	931	0.989623593179145	Conservation Score > 0.95, more than 90% of the strains
HBL79_RS01970	0.200097856466149	93	2140	0.799902143533851	Conservation Score < 0.80, more than 90% of the strains
HBL79_RS01975	0.00301922219732664	87	4471	0.996980777802673	Conservation Score > 0.95, more than 90% of the strains
HBL79_RS01980	0.00624323856128464	88	2735	0.993756761438715	Conservation Score > 0.95, more than 90% of the strains
HBL79_RS02040	0.010685694215164	90	2031	0.989314305784836	Conservation Score > 0.95, more than 90% of the strains
HBL79_RS02045	0.010685694215164	90	2031	0.989314305784836	Conservation Score > 0.95, more than 90% of the strains
HBL79_RS02060	0.196271185178451	62	878	0.803728814821549	Conservation Score > 0.80, less than 90% of the strains
HBL79_RS02065	0.0252429581263648	23	3104	0.974757041873635	Conservation Score > 0.95, less than 90% of the strains
HBL79_RS02070	0.163165142616699	113	2451	0.836834857383301	Conservation Score > 0.80, more than 90% of the strains
HBL79_RS02085	0.195327693836232	29	2886	0.804672306163768	Conservation Score > 0.80, less than 90% of the strains
HBL79_RS02090	0.0202120396533967	13	4965	0.979787960346603	Conservation Score > 0.95, less than 90% of the strains
HBL79_RS02105	0.0057976967322426	84	5330	0.994202303267757	Conservation Score > 0.95, less than 90% of the strains
HBL79_RS02110	0.100260181226061	93	5661	0.899739818773939	Conservation Score > 0.80, more than 90% of the strains
HBL79_RS02130	0.00104147577688071	18	5332	0.998958524223119	Conservation Score > 0.95, less than 90% of the strains
HBL79_RS02135	0.185971387349735	88	3681	0.814028612650265	Conservation Score > 0.80, more than 90% of the strains
HBL79_RS02140	0.0108079929209245	63	2471	0.989192007079076	Conservation Score > 0.95, less than 90% of the strains
HBL79_RS02155	0.0356308201563562	72	3286	0.964369179843644	Conservation Score > 0.95, less than 90% of the strains
HBL79_RS02165	0.00433851585300997	85	2851	0.99566148414699	Conservation Score > 0.95, less than 90% of the strains
HBL79_RS02170	0.00433851585300997	85	2851	0.99566148414699	Conservation Score > 0.95, less than 90% of the strains
HBL79_RS02175	0.00211553357851297	84	2935	0.997884466421487	Conservation Score > 0.95, less than 90% of the strains
HBL79_RS02180	0.00124879688002067	84	4838	0.998751203119979	Conservation Score > 0.95, less than 90% of the strains
HBL79_RS02205	0.00427085902865299	80	4858	0.995729140971347	Conservation Score > 0.95, less than 90% of the strains
HBL79_RS02210	0.000492769997049039	80	718	0.999507230002951	Conservation Score > 0.95, less than 90% of the strains
HBL79_RS02215	0.00135619709261797	80	2921	0.998643802907382	Conservation Score > 0.95, less than 90% of the strains
HBL79_RS02220	0	80	4627	1	Conservation Score > 0.95, less than 90% of the strains
HBL79_RS02240	0.00177972715187271	80	1992	0.998220272848127	Conservation Score > 0.95, less than 90% of the strains
HBL79_RS02245	0.0018271668450293	80	2364	0.998172833154971	Conservation Score > 0.95, less than 90% of the strains
HBL79_RS02250	0.0143116390310592	80	4525	0.985688360968941	Conservation Score > 0.95, less than 90% of the strains
HBL79_RS02255	0.127105370137599	77	4140	0.872894629862401	Conservation Score > 0.80, less than 90% of the strains
HBL79_RS02260	0.12103195248923	130	4359	0.87896804751077	Conservation Score > 0.80, more than 90% of the strains
HBL79_RS02265	0	1	4453	1	Conservation Score > 0.95, less than 90% of the strains
HBL79_RS02270	0	1	4603	1	Conservation Score > 0.95, less than 90% of the strains
HBL79_RS02275	0.0056395232674734	80	568	0.994360476732527	Conservation Score > 0.95, less than 90% of the strains
HBL79_RS02280	0.00397965058174561	80	4018	0.996020349418254	Conservation Score > 0.95, less than 90% of the strains
HBL79_RS02285	0.00197319323346303	80	3769	0.998026806766537	Conservation Score > 0.95, less than 90% of the strains
HBL79_RS02290	0.00322943974131642	80	3850	0.996770560258684	Conservation Score > 0.95, less than 90% of the strains
HBL79_RS02295	0.000374351757991008	80	2611	0.999625648242009	Conservation Score > 0.95, less than 90% of the strains
HBL79_RS02300	0.00027057517082385	80	2127	0.999729424829176	Conservation Score > 0.95, less than 90% of the strains
HBL79_RS02305	0	3	39	1	Conservation Score > 0.95, less than 90% of the strains
HBL79_RS02310	0.213976899194304	94	386	0.786023100805696	Conservation Score < 0.80, more than 90% of the strains
HBL79_RS02315	0.00962528623082093	80	3509	0.990374713769179	Conservation Score > 0.95, less than 90% of the strains
HBL79_RS02320	0.105264626076916	81	1984	0.894735373923084	Conservation Score > 0.80, less than 90% of the strains
HBL79_RS02325	0	80	4290	1	Conservation Score > 0.95, less than 90% of the strains
HBL79_RS02330	0.00400196412164229	80	3630	0.995998035878358	Conservation Score > 0.95, less than 90% of the strains
HBL79_RS02340	0.204320749665382	23	77	0.795679250334618	Conservation Score < 0.80, less than 90% of the strains
HBL79_RS02345	0.000925274388624189	80	1517	0.999074725611376	Conservation Score > 0.95, less than 90% of the strains
HBL79_RS02350	0.0168200634869068	80	1737	0.983179936513093	Conservation Score > 0.95, less than 90% of the strains
HBL79_RS02365	0.0609904616301053	54	2634	0.939009538369895	Conservation Score > 0.80, less than 90% of the strains
HBL79_RS02370	0.225665160894596	146	26	0.774334839105404	Conservation Score < 0.80, more than 90% of the strains
HBL79_RS02375	0.000438336612712783	80	649	0.999561663387287	Conservation Score > 0.95, less than 90% of the strains
HBL79_RS02380	0.000738813647493164	80	567	0.999261186352507	Conservation Score > 0.95, less than 90% of the strains
HBL79_RS02385	0.00285491230045407	80	3882	0.997145087699546	Conservation Score > 0.95, less than 90% of the strains
HBL79_RS02390	0.00113244281876477	80	562	0.998867557181235	Conservation Score > 0.95, less than 90% of the strains
HBL79_RS02395	0.000951508714469298	80	2585	0.999048491285531	Conservation Score > 0.95, less than 90% of the strains
HBL79_RS02400	0.202717061144239	123	1207	0.797282938855761	Conservation Score < 0.80, more than 90% of the strains
HBL79_RS02405	0.00471997110521737	94	617	0.995280028894783	Conservation Score > 0.95, more than 90% of the strains
HBL79_RS02410	0.0212390163681477	87	1039	0.978760983631852	Conservation Score > 0.95, more than 90% of the strains
HBL79_RS02415	0.188247185486667	88	1044	0.811752814513333	Conservation Score > 0.80, more than 90% of the strains
HBL79_RS02420	0.00713111304139295	95	719	0.992868886958607	Conservation Score > 0.95, more than 90% of the strains
HBL79_RS02425	0.195136766117201	89	1894	0.804863233882799	Conservation Score > 0.80, more than 90% of the strains
HBL79_RS02440	0.00270548986518998	94	1215	0.99729451013481	Conservation Score > 0.95, more than 90% of the strains
HBL79_RS02445	0.00270548986518998	94	1215	0.99729451013481	Conservation Score > 0.95, more than 90% of the strains
HBL79_RS02450	0.0209292654662381	95	787	0.979070734533762	Conservation Score > 0.95, more than 90% of the strains
HBL79_RS02455	0.0586216808022095	2	1693	0.941378319197791	Conservation Score > 0.80, less than 90% of the strains
HBL79_RS02460	0.0209739663382729	95	4275	0.979026033661727	Conservation Score > 0.95, more than 90% of the strains
